Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
SMARTINDONASIA_API_SmokeTest,,,,2019-09-05 07:11:57,2019-09-05 07:12:09,11.433s,INCOMPLETE
,,,,,,,
Test Cases/aValidateMobileNumberTest,,,,2019-09-05 07:11:57,2019-09-05 07:12:03,5.094s,PASSED
"response = sendRequestAndVerify(findTestObject(""avalidate_mobile_number""))",,,,2019-09-05 07:11:58,2019-09-05 07:12:02,4.508s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-09-05 07:12:02,2019-09-05 07:12:03,0.010s,PASSED
result = slurper.parseText(response.getResponseText()),,,,2019-09-05 07:12:03,2019-09-05 07:12:03,0.021s,PASSED
"println(""***************************************"")",,,,2019-09-05 07:12:03,2019-09-05 07:12:03,0.005s,PASSED
"println(""THIS IS THE RESPONSE FROM VALIDATEMOBILENUMBER TEST CASE = "" + result)",,,,2019-09-05 07:12:03,2019-09-05 07:12:03,0.003s,PASSED
"println(""***************************************"")",,,,2019-09-05 07:12:03,2019-09-05 07:12:03,0.002s,PASSED
value = uniqueTokenCode,,,,2019-09-05 07:12:03,2019-09-05 07:12:03,0.008s,PASSED
println(value),,,,2019-09-05 07:12:03,2019-09-05 07:12:03,0.001s,PASSED
uniquetoken = value,,,,2019-09-05 07:12:03,2019-09-05 07:12:03,0.020s,PASSED
"println(""***************************************"")",,,,2019-09-05 07:12:03,2019-09-05 07:12:03,0.002s,PASSED
"println(""UNIQ TOKEN ID IS GENARATED  = "" + uniquetoken)",,,,2019-09-05 07:12:03,2019-09-05 07:12:03,0.008s,PASSED
"println(""***************************************"")",,,,2019-09-05 07:12:03,2019-09-05 07:12:03,0.003s,PASSED
,,,,,,,
Test Cases/bValidate_OTPTest,,,,2019-09-05 07:12:03,2019-09-05 07:12:06,3.025s,PASSED
"sendRequest(findTestObject(""bvalidate_OTP"", [""uniqueToken"":uniquetoken, ""userId"":userid]))",,,,2019-09-05 07:12:03,2019-09-05 07:12:04,1.147s,PASSED
"response1 = sendRequestAndVerify(findTestObject(""avalidate_mobile_number""))",,,,2019-09-05 07:12:04,2019-09-05 07:12:06,1.457s,PASSED
slurper1 = new groovy.json.JsonSlurper(),,,,2019-09-05 07:12:06,2019-09-05 07:12:06,0.003s,PASSED
result1 = slurper1.parseText(response1.getResponseText()),,,,2019-09-05 07:12:06,2019-09-05 07:12:06,0.003s,PASSED
"println(""***************************************"")",,,,2019-09-05 07:12:06,2019-09-05 07:12:06,0.005s,PASSED
"println(""THIS IS THE RESPONSE FROM VALIDATEOTP TEST CASE = "" + result1)",,,,2019-09-05 07:12:06,2019-09-05 07:12:06,0.004s,PASSED
"println(""***************************************"")",,,,2019-09-05 07:12:06,2019-09-05 07:12:06,0.002s,PASSED
value1 = userId,,,,2019-09-05 07:12:06,2019-09-05 07:12:06,0.001s,PASSED
userid = value1,,,,2019-09-05 07:12:06,2019-09-05 07:12:06,0.003s,PASSED
"println(""***************************************"")",,,,2019-09-05 07:12:06,2019-09-05 07:12:06,0.001s,PASSED
"println(""THE USER ID IS GENARATED  = "" + userid)",,,,2019-09-05 07:12:06,2019-09-05 07:12:06,0.001s,PASSED
"println(""***************************************"")",,,,2019-09-05 07:12:06,2019-09-05 07:12:06,0.001s,PASSED
,,,,,,,
Test Cases/cInsertTripDetailsTest (MI),,,,2019-09-05 07:12:06,2019-09-05 07:12:09,2.903s,PASSED
