Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
SMARTINDONASIA_API_SmokeTest,,,,2019-09-11 16:57:44,2019-09-11 16:57:58,14.327s,INCOMPLETE
,,,,,,,
Test Cases/a.ValidateMobileNumberTest,,,,2019-09-11 16:57:44,2019-09-11 16:57:47,3.061s,PASSED
"response = sendRequestAndVerify(findTestObject(""avalidate_mobile_number""))",,,,2019-09-11 16:57:44,2019-09-11 16:57:47,2.497s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-09-11 16:57:47,2019-09-11 16:57:47,0.009s,PASSED
result = slurper.parseText(response.getResponseText()),,,,2019-09-11 16:57:47,2019-09-11 16:57:47,0.021s,PASSED
"println(""***************************************"")",,,,2019-09-11 16:57:47,2019-09-11 16:57:47,0.005s,PASSED
"println(""THIS IS THE RESPONSE FROM VALIDATEMOBILENUMBER TEST CASE = "" + result)",,,,2019-09-11 16:57:47,2019-09-11 16:57:47,0.003s,PASSED
"println(""***************************************"")",,,,2019-09-11 16:57:47,2019-09-11 16:57:47,0.001s,PASSED
value = uniqueTokenCode,,,,2019-09-11 16:57:47,2019-09-11 16:57:47,0.006s,PASSED
println(value),,,,2019-09-11 16:57:47,2019-09-11 16:57:47,0.001s,PASSED
uniquetoken = value,,,,2019-09-11 16:57:47,2019-09-11 16:57:47,0.001s,PASSED
"println(""***************************************"")",,,,2019-09-11 16:57:47,2019-09-11 16:57:47,0.001s,PASSED
"println(""UNIQ TOKEN ID IS GENARATED  = "" + uniquetoken)",,,,2019-09-11 16:57:47,2019-09-11 16:57:47,0.003s,PASSED
"println(""***************************************"")",,,,2019-09-11 16:57:47,2019-09-11 16:57:47,0.001s,PASSED
,,,,,,,
Test Cases/aValidate_OTPTest,,,,2019-09-11 16:57:47,2019-09-11 16:57:49,2.470s,PASSED
"sendRequestAndVerify(findTestObject(""avalidate_OTP"", [""uniqueToken"":uniquetoken, ""userId"":userid]))",,,,2019-09-11 16:57:47,2019-09-11 16:57:48,0.700s,PASSED
"response1 = sendRequestAndVerify(findTestObject(""avalidate_mobile_number""))",,,,2019-09-11 16:57:48,2019-09-11 16:57:49,1.431s,PASSED
