Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
SMARTINDONASIA_API_SmokeTest,,,,2019-08-29 18:49:21,2019-08-29 18:49:29,8.527s,INCOMPLETE
,,,,,,,
Test Cases/aValidateMobileNumberTest,,,,2019-08-29 18:49:21,2019-08-29 18:49:24,3.120s,PASSED
"response = sendRequestAndVerify(findTestObject(""validate_mobile_number""))",,,,2019-08-29 18:49:22,2019-08-29 18:49:24,2.658s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-08-29 18:49:24,2019-08-29 18:49:24,0.007s,PASSED
result = slurper.parseText(response.getResponseText()),,,,2019-08-29 18:49:24,2019-08-29 18:49:24,0.020s,PASSED
"println(""THIS IS THE RESPONSE FROM VALIDATEMOBILENUMBER TEST CASE = "" + result)",,,,2019-08-29 18:49:24,2019-08-29 18:49:24,0.006s,PASSED
value = uniqueTokenCode,,,,2019-08-29 18:49:24,2019-08-29 18:49:24,0.007s,PASSED
println(value),,,,2019-08-29 18:49:24,2019-08-29 18:49:24,0.001s,PASSED
uniquetoken = value,,,,2019-08-29 18:49:24,2019-08-29 18:49:24,0.001s,PASSED
"println(""UNIQ TOKEN ID IS GENARATED  = "" + uniquetoken)",,,,2019-08-29 18:49:24,2019-08-29 18:49:24,0.001s,PASSED
,,,,,,,
Test Cases/bValidate_OTPTest,,,,2019-08-29 18:49:24,2019-08-29 18:49:26,1.272s,PASSED
"sendRequest(findTestObject(""validate_OTP"", [""uniqueToken"":uniquetoken, ""userId"":userid]))",,,,2019-08-29 18:49:25,2019-08-29 18:49:25,0.287s,PASSED
"response1 = sendRequestAndVerify(findTestObject(""validate_mobile_number""))",,,,2019-08-29 18:49:25,2019-08-29 18:49:26,0.722s,PASSED
slurper1 = new groovy.json.JsonSlurper(),,,,2019-08-29 18:49:26,2019-08-29 18:49:26,0.003s,PASSED
result1 = slurper1.parseText(response1.getResponseText()),,,,2019-08-29 18:49:26,2019-08-29 18:49:26,0.000s,PASSED
"println(""THIS IS THE RESPONSE FROM VALIDATEOTP TEST CASE = "" + result1)",,,,2019-08-29 18:49:26,2019-08-29 18:49:26,0.002s,PASSED
value1 = userId,,,,2019-08-29 18:49:26,2019-08-29 18:49:26,0.000s,PASSED
println(value1),,,,2019-08-29 18:49:26,2019-08-29 18:49:26,0.003s,PASSED
userid = value1,,,,2019-08-29 18:49:26,2019-08-29 18:49:26,0.000s,PASSED
"println(""THE USER ID IS GENARATED  = "" + userid)",,,,2019-08-29 18:49:26,2019-08-29 18:49:26,0.000s,PASSED
,,,,,,,
Test Cases/cInsertTripDetailsTest (Manual),,,,2019-08-29 18:49:26,2019-08-29 18:49:29,3.730s,PASSED
"sendRequest(findTestObject(""validate_OTP"", [""uniqueToken"":uniquetoken, ""userId"":userid]))",,,,2019-08-29 18:49:26,2019-08-29 18:49:26,0.237s,PASSED
println(tripid),,,,2019-08-29 18:49:26,2019-08-29 18:49:26,0.003s,PASSED
println(startriptime),,,,2019-08-29 18:49:26,2019-08-29 18:49:26,0.000s,PASSED
println(startripLocality),,,,2019-08-29 18:49:26,2019-08-29 18:49:26,0.002s,PASSED
"resp2 = sendRequest(findTestObject(""insert_trip_detail"", [""uniqueToken"":uniquetoken, ""userId"":userid, ""tripid"":tripid, ""startriptime"":startriptime, ""startripLocality"":startripLocality]))",,,,2019-08-29 18:49:26,2019-08-29 18:49:26,0.231s,PASSED
slurper2 = new groovy.json.JsonSlurper(),,,,2019-08-29 18:49:26,2019-08-29 18:49:26,0.003s,PASSED
result2 = slurper2.parseText(resp2.getResponseText()),,,,2019-08-29 18:49:26,2019-08-29 18:49:26,0.000s,PASSED
"println(""THIS IS THE RESPONSE FROM VALIDATEOTP TEST CASE = "" + result2)",,,,2019-08-29 18:49:26,2019-08-29 18:49:26,0.002s,PASSED
value2 = userId,,,,2019-08-29 18:49:26,2019-08-29 18:49:26,0.000s,PASSED
println(value2),,,,2019-08-29 18:49:26,2019-08-29 18:49:26,0.008s,PASSED
userid = value2,,,,2019-08-29 18:49:26,2019-08-29 18:49:26,0.000s,PASSED
"println(""THE USER ID IS GENARATED  = "" + userid)",,,,2019-08-29 18:49:29,2019-08-29 18:49:29,0.007s,PASSED
