Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
SMARTINDONASIA_API_SmokeTest,,,,2019-09-10 22:03:16,2019-09-10 22:03:27,11.318s,INCOMPLETE
,,,,,,,
Test Cases/a.ValidateMobileNumberTest,,,,2019-09-10 22:03:16,2019-09-10 22:03:19,2.942s,PASSED
"response = sendRequestAndVerify(findTestObject(""avalidate_mobile_number""))",,,,2019-09-10 22:03:17,2019-09-10 22:03:19,2.378s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-09-10 22:03:19,2019-09-10 22:03:19,0.010s,PASSED
result = slurper.parseText(response.getResponseText()),,,,2019-09-10 22:03:19,2019-09-10 22:03:19,0.025s,PASSED
"println(""***************************************"")",,,,2019-09-10 22:03:19,2019-09-10 22:03:19,0.006s,PASSED
"println(""THIS IS THE RESPONSE FROM VALIDATEMOBILENUMBER TEST CASE = "" + result)",,,,2019-09-10 22:03:19,2019-09-10 22:03:19,0.006s,PASSED
"println(""***************************************"")",,,,2019-09-10 22:03:19,2019-09-10 22:03:19,0.005s,PASSED
value = uniqueTokenCode,,,,2019-09-10 22:03:19,2019-09-10 22:03:19,0.033s,PASSED
println(value),,,,2019-09-10 22:03:19,2019-09-10 22:03:19,0.006s,PASSED
uniquetoken = value,,,,2019-09-10 22:03:19,2019-09-10 22:03:19,0.002s,PASSED
"println(""***************************************"")",,,,2019-09-10 22:03:19,2019-09-10 22:03:19,0.002s,PASSED
"println(""UNIQ TOKEN ID IS GENARATED  = "" + uniquetoken)",,,,2019-09-10 22:03:19,2019-09-10 22:03:19,0.007s,PASSED
"println(""***************************************"")",,,,2019-09-10 22:03:19,2019-09-10 22:03:19,0.002s,PASSED
,,,,,,,
Test Cases/aValidate_OTPTest,,,,2019-09-10 22:03:19,2019-09-10 22:03:21,1.666s,PASSED
"sendRequestAndVerify(findTestObject(""avalidate_OTP"", [""uniqueToken"":uniquetoken, ""userId"":userid]))",,,,2019-09-10 22:03:20,2019-09-10 22:03:20,0.628s,PASSED
"response1 = sendRequestAndVerify(findTestObject(""avalidate_mobile_number""))",,,,2019-09-10 22:03:20,2019-09-10 22:03:21,0.705s,PASSED
slurper1 = new groovy.json.JsonSlurper(),,,,2019-09-10 22:03:21,2019-09-10 22:03:21,0.010s,PASSED
result1 = slurper1.parseText(response1.getResponseText()),,,,2019-09-10 22:03:21,2019-09-10 22:03:21,0.000s,PASSED
"println(""***************************************"")",,,,2019-09-10 22:03:21,2019-09-10 22:03:21,0.000s,PASSED
"println(""THIS IS THE RESPONSE FROM VALIDATEOTP TEST CASE = "" + result1)",,,,2019-09-10 22:03:21,2019-09-10 22:03:21,0.000s,PASSED
"println(""***************************************"")",,,,2019-09-10 22:03:21,2019-09-10 22:03:21,0.001s,PASSED
value1 = userId,,,,2019-09-10 22:03:21,2019-09-10 22:03:21,0.000s,PASSED
userid = value1,,,,2019-09-10 22:03:21,2019-09-10 22:03:21,0.000s,PASSED
"println(""***************************************"")",,,,2019-09-10 22:03:21,2019-09-10 22:03:21,0.000s,PASSED
"println(""THE USER ID IS GENARATED  = "" + userid)",,,,2019-09-10 22:03:21,2019-09-10 22:03:21,0.003s,PASSED
"println(""***************************************"")",,,,2019-09-10 22:03:21,2019-09-10 22:03:21,0.003s,PASSED
,,,,,,,
Test Cases/bInsertUser_CheckIn,,,,2019-09-10 22:03:21,2019-09-10 22:03:22,0.646s,PASSED
chkInID = toString().toUpperCase(),,,,2019-09-10 22:03:21,2019-09-10 22:03:21,0.010s,PASSED
println(chkInID),,,,2019-09-10 22:03:21,2019-09-10 22:03:21,0.002s,PASSED
