Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
SMARTINDONASIA_API_SmokeTest,,,,2019-09-17 19:44:32,2019-09-17 19:45:18,46.455s,INCOMPLETE
,,,,,,,
Test Cases/a.ValidateMobileNumber_Test,,,,2019-09-17 19:44:32,2019-09-17 19:44:36,3.498s,PASSED
"response = sendRequestAndVerify(findTestObject(""aValidate Mobile Number""))",,,,2019-09-17 19:44:33,2019-09-17 19:44:36,2.829s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-09-17 19:44:36,2019-09-17 19:44:36,0.010s,PASSED
result = slurper.parseText(response.getResponseText()),,,,2019-09-17 19:44:36,2019-09-17 19:44:36,0.022s,PASSED
"println(""***************************************"")",,,,2019-09-17 19:44:36,2019-09-17 19:44:36,0.008s,PASSED
"println(""THIS IS THE RESPONSE FROM VALIDATEMOBILENUMBER TEST CASE = "" + result)",,,,2019-09-17 19:44:36,2019-09-17 19:44:36,0.003s,PASSED
"println(""***************************************"")",,,,2019-09-17 19:44:36,2019-09-17 19:44:36,0.005s,PASSED
value = uniqueTokenCode,,,,2019-09-17 19:44:36,2019-09-17 19:44:36,0.008s,PASSED
println(value),,,,2019-09-17 19:44:36,2019-09-17 19:44:36,0.001s,PASSED
uniquetoken = value,,,,2019-09-17 19:44:36,2019-09-17 19:44:36,0.002s,PASSED
"println(""***************************************"")",,,,2019-09-17 19:44:36,2019-09-17 19:44:36,0.001s,PASSED
"println(""UNIQ TOKEN ID IS GENARATED  = "" + uniquetoken)",,,,2019-09-17 19:44:36,2019-09-17 19:44:36,0.002s,PASSED
"println(""***************************************"")",,,,2019-09-17 19:44:36,2019-09-17 19:44:36,0.001s,PASSED
,,,,,,,
Test Cases/aValidate_OTPTest,,,,2019-09-17 19:44:36,2019-09-17 19:44:38,2.019s,PASSED
"sendRequestAndVerify(findTestObject(""aValidate OTP"", [""uniqueToken"":uniquetoken, ""userId"":userid]))",,,,2019-09-17 19:44:36,2019-09-17 19:44:37,0.777s,PASSED
"response1 = sendRequestAndVerify(findTestObject(""aValidate Mobile Number""))",,,,2019-09-17 19:44:37,2019-09-17 19:44:38,0.783s,PASSED
slurper1 = new groovy.json.JsonSlurper(),,,,2019-09-17 19:44:38,2019-09-17 19:44:38,0.001s,PASSED
result1 = slurper1.parseText(response1.getResponseText()),,,,2019-09-17 19:44:38,2019-09-17 19:44:38,0.001s,PASSED
"println(""***************************************"")",,,,2019-09-17 19:44:38,2019-09-17 19:44:38,0.001s,PASSED
"println(""THIS IS THE RESPONSE FROM VALIDATEOTP TEST CASE = "" + result1)",,,,2019-09-17 19:44:38,2019-09-17 19:44:38,0.001s,PASSED
"println(""***************************************"")",,,,2019-09-17 19:44:38,2019-09-17 19:44:38,0.001s,PASSED
value1 = userId,,,,2019-09-17 19:44:38,2019-09-17 19:44:38,0.001s,PASSED
userid = value1,,,,2019-09-17 19:44:38,2019-09-17 19:44:38,0.001s,PASSED
"println(""***************************************"")",,,,2019-09-17 19:44:38,2019-09-17 19:44:38,0.002s,PASSED
"println(""THE USER ID IS GENARATED  = "" + userid)",,,,2019-09-17 19:44:38,2019-09-17 19:44:38,0.001s,PASSED
"println(""***************************************"")",,,,2019-09-17 19:44:38,2019-09-17 19:44:38,0.001s,PASSED
,,,,,,,
Test Cases/bInsertUser_CheckInTest,,,,2019-09-17 19:44:38,2019-09-17 19:44:39,0.944s,PASSED
chkInID = toString().toUpperCase(),,,,2019-09-17 19:44:38,2019-09-17 19:44:38,0.009s,PASSED
println(chkInID),,,,2019-09-17 19:44:38,2019-09-17 19:44:38,0.001s,PASSED
now = new java.util.Date(),,,,2019-09-17 19:44:38,2019-09-17 19:44:38,0.008s,PASSED
"chkInTime = now.format(""dd-MM-YYYY HH:mm:ss +5:30"")",,,,2019-09-17 19:44:38,2019-09-17 19:44:38,0.005s,PASSED
println(chkInTime),,,,2019-09-17 19:44:38,2019-09-17 19:44:38,0.001s,PASSED
"resp3 = sendRequest(findTestObject(""bInsert User CheckIn"", [""uniqueToken"":uniquetoken, ""userId"":userid, ""checkInTime"":chkInTime, ""checkInID"":chkInID, ""checkinLocality"":checkinLocality]))",,,,2019-09-17 19:44:38,2019-09-17 19:44:39,0.433s,PASSED
slurper3 = new groovy.json.JsonSlurper(),,,,2019-09-17 19:44:39,2019-09-17 19:44:39,0.005s,PASSED
result3 = slurper3.parseText(resp3.getResponseText()),,,,2019-09-17 19:44:39,2019-09-17 19:44:39,0.017s,PASSED
"println(""***************************************
"")",,,,2019-09-17 19:44:39,2019-09-17 19:44:39,0.006s,PASSED
"println(""THIS IS THE RESPONSE FROM USER_CHECKIN TEST CASE = "" + result3)",,,,2019-09-17 19:44:39,2019-09-17 19:44:39,0.004s,PASSED
"println(""***************************************
"")",,,,2019-09-17 19:44:39,2019-09-17 19:44:39,0.001s,PASSED
"toString().split(chkInID, 0)",,,,2019-09-17 19:44:39,2019-09-17 19:44:39,0.005s,PASSED
"value3 = toString().substring(11, 47)",,,,2019-09-17 19:44:39,2019-09-17 19:44:39,0.002s,PASSED
println(value3),,,,2019-09-17 19:44:39,2019-09-17 19:44:39,0.001s,PASSED
"println(""THE CHECKIN  iD IS   = "" + value3)",,,,2019-09-17 19:44:39,2019-09-17 19:44:39,0.001s,PASSED
f = new java.io.File(D:\Checkin_ID.txt),,,,2019-09-17 19:44:39,2019-09-17 19:44:39,0.000s,PASSED
f.write(value3),,,,2019-09-17 19:44:39,2019-09-17 19:44:39,0.005s,PASSED
,,,,,,,
Test Cases/bUpdateUser_CheckInTest,,,,2019-09-17 19:44:39,2019-09-17 19:44:40,0.717s,PASSED
file3 = new java.io.File(D:\Checkin_ID.txt),,,,2019-09-17 19:44:39,2019-09-17 19:44:39,0.001s,PASSED
