Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
SMARTINDONASIA_API_SmokeTest2,,,,2019-09-24 21:45:10,2019-09-24 21:45:15,5.844s,INCOMPLETE
,,,,,,,
Test Cases/a.ValidateMobileNumber_Test,,,,2019-09-24 21:45:10,2019-09-24 21:45:13,3.185s,PASSED
"sendRequest(findTestObject(""aValidate Mobile Number"", [""protocal"":Endpoint]))",,,,2019-09-24 21:45:10,2019-09-24 21:45:12,1.650s,PASSED
"response = sendRequestAndVerify(findTestObject(""aValidate Mobile Number"", [""protocal"":Endpoint]))",,,,2019-09-24 21:45:12,2019-09-24 21:45:13,1.028s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-09-24 21:45:13,2019-09-24 21:45:13,0.015s,PASSED
result = slurper.parseText(response.getResponseText()),,,,2019-09-24 21:45:13,2019-09-24 21:45:13,0.023s,PASSED
"println(""***************************************"")",,,,2019-09-24 21:45:13,2019-09-24 21:45:13,0.007s,PASSED
"println(""THIS IS THE RESPONSE FROM VALIDATEMOBILENUMBER TEST CASE = "" + result)",,,,2019-09-24 21:45:13,2019-09-24 21:45:13,0.003s,PASSED
"println(""***************************************"")",,,,2019-09-24 21:45:13,2019-09-24 21:45:13,0.001s,PASSED
value = uniqueTokenCode,,,,2019-09-24 21:45:13,2019-09-24 21:45:13,0.009s,PASSED
println(value),,,,2019-09-24 21:45:13,2019-09-24 21:45:13,0.002s,PASSED
uniquetoken = value,,,,2019-09-24 21:45:13,2019-09-24 21:45:13,0.001s,PASSED
"println(""***************************************"")",,,,2019-09-24 21:45:13,2019-09-24 21:45:13,0.007s,PASSED
"println(""UNIQ TOKEN ID IS GENARATED  = "" + uniquetoken)",,,,2019-09-24 21:45:13,2019-09-24 21:45:13,0.004s,PASSED
"println(""***************************************"")",,,,2019-09-24 21:45:13,2019-09-24 21:45:13,0.003s,PASSED
,,,,,,,
Test Cases/aValidate_OTPTest,,,,2019-09-24 21:45:13,2019-09-24 21:45:14,0.802s,PASSED
"sendRequest(findTestObject(""aValidate OTP"", [""uniqueToken"":uniquetoken, ""userId"":userid]))",,,,2019-09-24 21:45:13,2019-09-24 21:45:14,0.218s,PASSED
"response1 = sendRequest(findTestObject(""aValidate Mobile Number""))",,,,2019-09-24 21:45:14,2019-09-24 21:45:14,0.272s,PASSED
slurper1 = new groovy.json.JsonSlurper(),,,,2019-09-24 21:45:14,2019-09-24 21:45:14,0.000s,PASSED
result1 = slurper1.parseText(responseBodyContent),,,,2019-09-24 21:45:14,2019-09-24 21:45:14,0.001s,PASSED
"println(""***************************************"")",,,,2019-09-24 21:45:14,2019-09-24 21:45:14,0.002s,PASSED
"println(""THIS IS THE RESPONSE FROM VALIDATEOTP TEST CASE = "" + result1)",,,,2019-09-24 21:45:14,2019-09-24 21:45:14,0.001s,PASSED
"println(""***************************************"")",,,,2019-09-24 21:45:14,2019-09-24 21:45:14,0.001s,PASSED
value1 = userId,,,,2019-09-24 21:45:14,2019-09-24 21:45:14,0.001s,PASSED
userid = value1,,,,2019-09-24 21:45:14,2019-09-24 21:45:14,0.001s,PASSED
"println(""***************************************"")",,,,2019-09-24 21:45:14,2019-09-24 21:45:14,0.001s,PASSED
"println(""THE USER ID IS GENARATED  = "" + userid)",,,,2019-09-24 21:45:14,2019-09-24 21:45:14,0.002s,PASSED
"println(""***************************************"")",,,,2019-09-24 21:45:14,2019-09-24 21:45:14,0.001s,PASSED
,,,,,,,
Test Cases/yMobileTracking_Test,,,,2019-09-24 21:45:14,2019-09-24 21:45:15,1.491s,FAILED
"sendRequest(findTestObject(""yMobile Tracking"", [""uniqueToken"":uniquetoken, ""userId"":userid, ""createdDatE"":createdDatE, ""ctiD"":ctiD, ""submittedDatE"":submittedDatE]))",,,,2019-09-24 21:45:14,2019-09-24 21:45:15,0.263s,PASSED
"responsey = sendRequestAndVerify(findTestObject(""yMobile Tracking"", [""uniqueToken"":uniquetoken, ""userId"":userid, ""createdDatE"":createdDatE, ""ctiD"":ctiD, ""submittedDatE"":submittedDatE]))",,,,2019-09-24 21:45:15,2019-09-24 21:45:15,0.834s,FAILED
