Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
SMARTINDONASIA_API_SmokeTest,,,,2019-09-17 18:28:17,2019-09-17 18:29:01,44.158s,INCOMPLETE
,,,,,,,
Test Cases/a.ValidateMobileNumber_Test,,,,2019-09-17 18:28:17,2019-09-17 18:28:22,4.582s,PASSED
"response = sendRequestAndVerify(findTestObject(""aValidate Mobile Number""))",,,,2019-09-17 18:28:18,2019-09-17 18:28:22,4.044s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-09-17 18:28:22,2019-09-17 18:28:22,0.010s,PASSED
result = slurper.parseText(response.getResponseText()),,,,2019-09-17 18:28:22,2019-09-17 18:28:22,0.020s,PASSED
"println(""***************************************"")",,,,2019-09-17 18:28:22,2019-09-17 18:28:22,0.000s,PASSED
"println(""THIS IS THE RESPONSE FROM VALIDATEMOBILENUMBER TEST CASE = "" + result)",,,,2019-09-17 18:28:22,2019-09-17 18:28:22,0.001s,PASSED
"println(""***************************************"")",,,,2019-09-17 18:28:22,2019-09-17 18:28:22,0.000s,PASSED
value = uniqueTokenCode,,,,2019-09-17 18:28:22,2019-09-17 18:28:22,0.022s,PASSED
println(value),,,,2019-09-17 18:28:22,2019-09-17 18:28:22,0.000s,PASSED
uniquetoken = value,,,,2019-09-17 18:28:22,2019-09-17 18:28:22,0.010s,PASSED
"println(""***************************************"")",,,,2019-09-17 18:28:22,2019-09-17 18:28:22,0.000s,PASSED
"println(""UNIQ TOKEN ID IS GENARATED  = "" + uniquetoken)",,,,2019-09-17 18:28:22,2019-09-17 18:28:22,0.001s,PASSED
"println(""***************************************"")",,,,2019-09-17 18:28:22,2019-09-17 18:28:22,0.000s,PASSED
,,,,,,,
Test Cases/aValidate_OTPTest,,,,2019-09-17 18:28:22,2019-09-17 18:28:25,2.757s,PASSED
"sendRequestAndVerify(findTestObject(""aValidate OTP"", [""uniqueToken"":uniquetoken, ""userId"":userid]))",,,,2019-09-17 18:28:22,2019-09-17 18:28:23,1.343s,PASSED
"response1 = sendRequestAndVerify(findTestObject(""aValidate Mobile Number""))",,,,2019-09-17 18:28:23,2019-09-17 18:28:25,1.030s,PASSED
slurper1 = new groovy.json.JsonSlurper(),,,,2019-09-17 18:28:25,2019-09-17 18:28:25,0.000s,PASSED
result1 = slurper1.parseText(response1.getResponseText()),,,,2019-09-17 18:28:25,2019-09-17 18:28:25,0.000s,PASSED
