Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
SMARTINDONASIA_API_SmokeTest2,,,,2019-09-25 19:14:50,2019-09-25 19:14:56,5.864s,INCOMPLETE
,,,,,,,
Test Cases/a.ValidateMobileNumber_Test,,,,2019-09-25 19:14:51,2019-09-25 19:14:55,4.046s,PASSED
"sendRequest(findTestObject(""aValidate Mobile Number"", [""protocal"":Endpoint]))",,,,2019-09-25 19:14:51,2019-09-25 19:14:53,1.976s,PASSED
"response = sendRequestAndVerify(findTestObject(""aValidate Mobile Number"", [""protocal"":Endpoint]))",,,,2019-09-25 19:14:53,2019-09-25 19:14:55,1.388s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-09-25 19:14:55,2019-09-25 19:14:55,0.009s,PASSED
result = slurper.parseText(response.getResponseText()),,,,2019-09-25 19:14:55,2019-09-25 19:14:55,0.022s,PASSED
"println(""***************************************"")",,,,2019-09-25 19:14:55,2019-09-25 19:14:55,0.009s,PASSED
"println(""THIS IS THE RESPONSE FROM VALIDATEMOBILENUMBER TEST CASE = "" + result)",,,,2019-09-25 19:14:55,2019-09-25 19:14:55,0.005s,PASSED
"println(""***************************************"")",,,,2019-09-25 19:14:55,2019-09-25 19:14:55,0.002s,PASSED
value = uniqueTokenCode,,,,2019-09-25 19:14:55,2019-09-25 19:14:55,0.008s,PASSED
println(value),,,,2019-09-25 19:14:55,2019-09-25 19:14:55,0.001s,PASSED
uniquetoken = value,,,,2019-09-25 19:14:55,2019-09-25 19:14:55,0.001s,PASSED
"println(""***************************************"")",,,,2019-09-25 19:14:55,2019-09-25 19:14:55,0.002s,PASSED
"println(""UNIQ TOKEN ID IS GENARATED  = "" + uniquetoken)",,,,2019-09-25 19:14:55,2019-09-25 19:14:55,0.001s,PASSED
"println(""***************************************"")",,,,2019-09-25 19:14:55,2019-09-25 19:14:55,0.001s,PASSED
,,,,,,,
Test Cases/aValidate_OTPTest,,,,2019-09-25 19:14:55,2019-09-25 19:14:56,1.115s,PASSED
"sendRequest(findTestObject(""aValidate OTP"", [""uniqueToken"":uniquetoken, ""userId"":userid]))",,,,2019-09-25 19:14:55,2019-09-25 19:14:55,0.325s,PASSED
"response1 = sendRequest(findTestObject(""aValidate Mobile Number""))",,,,2019-09-25 19:14:55,2019-09-25 19:14:56,0.394s,PASSED
slurper1 = new groovy.json.JsonSlurper(),,,,2019-09-25 19:14:56,2019-09-25 19:14:56,0.000s,PASSED
result1 = slurper1.parseText(responseBodyContent),,,,2019-09-25 19:14:56,2019-09-25 19:14:56,0.000s,PASSED
"println(""***************************************"")",,,,2019-09-25 19:14:56,2019-09-25 19:14:56,0.002s,PASSED
"println(""THIS IS THE RESPONSE FROM VALIDATEOTP TEST CASE = "" + result1)",,,,2019-09-25 19:14:56,2019-09-25 19:14:56,0.010s,PASSED
"println(""***************************************"")",,,,2019-09-25 19:14:56,2019-09-25 19:14:56,0.010s,PASSED
value1 = userId,,,,2019-09-25 19:14:56,2019-09-25 19:14:56,0.000s,PASSED
userid = value1,,,,2019-09-25 19:14:56,2019-09-25 19:14:56,0.000s,PASSED
"println(""***************************************"")",,,,2019-09-25 19:14:56,2019-09-25 19:14:56,0.000s,PASSED
"println(""THE USER ID IS GENARATED  = "" + userid)",,,,2019-09-25 19:14:56,2019-09-25 19:14:56,0.000s,PASSED
"println(""***************************************"")",,,,2019-09-25 19:14:56,2019-09-25 19:14:56,0.000s,PASSED
,,,,,,,
Test Cases/z6MobileTracking_Test--ND,,,,2019-09-25 19:14:56,2019-09-25 19:14:56,0.320s,ERROR
"sendRequest(findTestObject(""z1Mobile Tracking---ND"", [""uniqueToken"":uniquetoken, ""userId"":userid, ""createdDatE"":createdDatE, ""ctiD"":ctiD, ""submittedDatE"":submittedDatE]))",,,,2019-09-25 19:14:56,2019-09-25 19:14:56,0.000s,PASSED
