Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
SMARTINDONASIA_API_SmokeTest,,,,2019-09-23 18:48:06,2019-09-23 18:48:51,44.770s,INCOMPLETE
,,,,,,,
Test Cases/a.ValidateMobileNumber_Test,,,,2019-09-23 18:48:07,2019-09-23 18:48:12,5.135s,PASSED
"sendRequest(findTestObject(""aValidate Mobile Number"", [""protocal"":Endpoint]))",,,,2019-09-23 18:48:07,2019-09-23 18:48:11,3.491s,PASSED
"response = sendRequestAndVerify(findTestObject(""aValidate Mobile Number"", [""protocal"":Endpoint]))",,,,2019-09-23 18:48:11,2019-09-23 18:48:12,1.147s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-09-23 18:48:12,2019-09-23 18:48:12,0.012s,PASSED
result = slurper.parseText(response.getResponseText()),,,,2019-09-23 18:48:12,2019-09-23 18:48:12,0.022s,PASSED
"println(""***************************************"")",,,,2019-09-23 18:48:12,2019-09-23 18:48:12,0.009s,PASSED
"println(""THIS IS THE RESPONSE FROM VALIDATEMOBILENUMBER TEST CASE = "" + result)",,,,2019-09-23 18:48:12,2019-09-23 18:48:12,0.004s,PASSED
"println(""***************************************"")",,,,2019-09-23 18:48:12,2019-09-23 18:48:12,0.001s,PASSED
value = uniqueTokenCode,,,,2019-09-23 18:48:12,2019-09-23 18:48:12,0.010s,PASSED
println(value),,,,2019-09-23 18:48:12,2019-09-23 18:48:12,0.001s,PASSED
uniquetoken = value,,,,2019-09-23 18:48:12,2019-09-23 18:48:12,0.001s,PASSED
"println(""***************************************"")",,,,2019-09-23 18:48:12,2019-09-23 18:48:12,0.004s,PASSED
"println(""UNIQ TOKEN ID IS GENARATED  = "" + uniquetoken)",,,,2019-09-23 18:48:12,2019-09-23 18:48:12,0.002s,PASSED
"println(""***************************************"")",,,,2019-09-23 18:48:12,2019-09-23 18:48:12,0.001s,PASSED
,,,,,,,
Test Cases/aValidate_OTPTest,,,,2019-09-23 18:48:12,2019-09-23 18:48:13,1.015s,PASSED
"sendRequest(findTestObject(""aValidate OTP"", [""uniqueToken"":uniquetoken, ""userId"":userid]))",,,,2019-09-23 18:48:12,2019-09-23 18:48:13,0.369s,PASSED
"response1 = sendRequest(findTestObject(""aValidate Mobile Number""))",,,,2019-09-23 18:48:13,2019-09-23 18:48:13,0.306s,PASSED
slurper1 = new groovy.json.JsonSlurper(),,,,2019-09-23 18:48:13,2019-09-23 18:48:13,0.001s,PASSED
result1 = slurper1.parseText(responseBodyContent),,,,2019-09-23 18:48:13,2019-09-23 18:48:13,0.001s,PASSED
"println(""***************************************"")",,,,2019-09-23 18:48:13,2019-09-23 18:48:13,0.001s,PASSED
"println(""THIS IS THE RESPONSE FROM VALIDATEOTP TEST CASE = "" + result1)",,,,2019-09-23 18:48:13,2019-09-23 18:48:13,0.001s,PASSED
"println(""***************************************"")",,,,2019-09-23 18:48:13,2019-09-23 18:48:13,0.001s,PASSED
value1 = userId,,,,2019-09-23 18:48:13,2019-09-23 18:48:13,0.006s,PASSED
userid = value1,,,,2019-09-23 18:48:13,2019-09-23 18:48:13,0.001s,PASSED
"println(""***************************************"")",,,,2019-09-23 18:48:13,2019-09-23 18:48:13,0.001s,PASSED
"println(""THE USER ID IS GENARATED  = "" + userid)",,,,2019-09-23 18:48:13,2019-09-23 18:48:13,0.001s,PASSED
"println(""***************************************"")",,,,2019-09-23 18:48:13,2019-09-23 18:48:13,0.001s,PASSED
,,,,,,,
Test Cases/bInsertUser_CheckInTest,,,,2019-09-23 18:48:13,2019-09-23 18:48:14,0.747s,PASSED
chkInID = toString().toUpperCase(),,,,2019-09-23 18:48:13,2019-09-23 18:48:13,0.006s,PASSED
println(chkInID),,,,2019-09-23 18:48:13,2019-09-23 18:48:13,0.001s,PASSED
now = new java.util.Date(),,,,2019-09-23 18:48:13,2019-09-23 18:48:13,0.008s,PASSED
"chkInTime = now.format(""dd-MM-YYYY HH:mm:ss +5:30"")",,,,2019-09-23 18:48:13,2019-09-23 18:48:13,0.005s,PASSED
println(chkInTime),,,,2019-09-23 18:48:13,2019-09-23 18:48:13,0.001s,PASSED
"resp3 = sendRequest(findTestObject(""bInsert User CheckIn"", [""uniqueToken"":uniquetoken, ""userId"":userid, ""checkInTime"":chkInTime, ""checkInID"":chkInID, ""checkinLocality"":checkinLocality]))",,,,2019-09-23 18:48:13,2019-09-23 18:48:14,0.324s,PASSED
slurper3 = new groovy.json.JsonSlurper(),,,,2019-09-23 18:48:14,2019-09-23 18:48:14,0.001s,PASSED
result3 = slurper3.parseText(resp3.getResponseText()),,,,2019-09-23 18:48:14,2019-09-23 18:48:14,0.001s,PASSED
"println(""***************************************
"")",,,,2019-09-23 18:48:14,2019-09-23 18:48:14,0.002s,PASSED
"println(""THIS IS THE RESPONSE FROM USER_CHECKIN TEST CASE = "" + result3)",,,,2019-09-23 18:48:14,2019-09-23 18:48:14,0.001s,PASSED
"println(""***************************************
"")",,,,2019-09-23 18:48:14,2019-09-23 18:48:14,0.001s,PASSED
"toString().split(chkInID, 0)",,,,2019-09-23 18:48:14,2019-09-23 18:48:14,0.005s,PASSED
"value3 = toString().substring(11, 47)",,,,2019-09-23 18:48:14,2019-09-23 18:48:14,0.001s,PASSED
println(value3),,,,2019-09-23 18:48:14,2019-09-23 18:48:14,0.001s,PASSED
