Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
SMARTINDONASIA_API_SmokeTest,,,,2019-09-24 17:56:33,2019-09-24 17:56:41,7.931s,INCOMPLETE
,,,,,,,
Test Cases/a.ValidateMobileNumber_Test,,,,2019-09-24 17:56:34,2019-09-24 17:56:38,4.939s,PASSED
"sendRequest(findTestObject(""aValidate Mobile Number"", [""protocal"":Endpoint]))",,,,2019-09-24 17:56:34,2019-09-24 17:56:37,3.452s,PASSED
"response = sendRequestAndVerify(findTestObject(""aValidate Mobile Number"", [""protocal"":Endpoint]))",,,,2019-09-24 17:56:37,2019-09-24 17:56:38,1.002s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-09-24 17:56:38,2019-09-24 17:56:38,0.011s,PASSED
result = slurper.parseText(response.getResponseText()),,,,2019-09-24 17:56:38,2019-09-24 17:56:38,0.023s,PASSED
"println(""***************************************"")",,,,2019-09-24 17:56:38,2019-09-24 17:56:38,0.007s,PASSED
"println(""THIS IS THE RESPONSE FROM VALIDATEMOBILENUMBER TEST CASE = "" + result)",,,,2019-09-24 17:56:38,2019-09-24 17:56:38,0.005s,PASSED
"println(""***************************************"")",,,,2019-09-24 17:56:38,2019-09-24 17:56:38,0.005s,PASSED
value = uniqueTokenCode,,,,2019-09-24 17:56:38,2019-09-24 17:56:38,0.018s,PASSED
println(value),,,,2019-09-24 17:56:38,2019-09-24 17:56:38,0.002s,PASSED
uniquetoken = value,,,,2019-09-24 17:56:38,2019-09-24 17:56:38,0.001s,PASSED
"println(""***************************************"")",,,,2019-09-24 17:56:38,2019-09-24 17:56:38,0.005s,PASSED
"println(""UNIQ TOKEN ID IS GENARATED  = "" + uniquetoken)",,,,2019-09-24 17:56:38,2019-09-24 17:56:38,0.003s,PASSED
"println(""***************************************"")",,,,2019-09-24 17:56:38,2019-09-24 17:56:38,0.002s,PASSED
,,,,,,,
Test Cases/aValidate_OTPTest,,,,2019-09-24 17:56:39,2019-09-24 17:56:40,1.148s,PASSED
"sendRequest(findTestObject(""aValidate OTP"", [""uniqueToken"":uniquetoken, ""userId"":userid]))",,,,2019-09-24 17:56:39,2019-09-24 17:56:39,0.550s,PASSED
"response1 = sendRequest(findTestObject(""aValidate Mobile Number""))",,,,2019-09-24 17:56:39,2019-09-24 17:56:40,0.243s,PASSED
slurper1 = new groovy.json.JsonSlurper(),,,,2019-09-24 17:56:40,2019-09-24 17:56:40,0.001s,PASSED
result1 = slurper1.parseText(responseBodyContent),,,,2019-09-24 17:56:40,2019-09-24 17:56:40,0.001s,PASSED
"println(""***************************************"")",,,,2019-09-24 17:56:40,2019-09-24 17:56:40,0.002s,PASSED
"println(""THIS IS THE RESPONSE FROM VALIDATEOTP TEST CASE = "" + result1)",,,,2019-09-24 17:56:40,2019-09-24 17:56:40,0.001s,PASSED
"println(""***************************************"")",,,,2019-09-24 17:56:40,2019-09-24 17:56:40,0.001s,PASSED
value1 = userId,,,,2019-09-24 17:56:40,2019-09-24 17:56:40,0.001s,PASSED
userid = value1,,,,2019-09-24 17:56:40,2019-09-24 17:56:40,0.001s,PASSED
"println(""***************************************"")",,,,2019-09-24 17:56:40,2019-09-24 17:56:40,0.003s,PASSED
"println(""THE USER ID IS GENARATED  = "" + userid)",,,,2019-09-24 17:56:40,2019-09-24 17:56:40,0.002s,PASSED
"println(""***************************************"")",,,,2019-09-24 17:56:40,2019-09-24 17:56:40,0.004s,PASSED
,,,,,,,
Test Cases/yMobileTracking_Test,,,,2019-09-24 17:56:40,2019-09-24 17:56:41,1.298s,PASSED
ctiD = toString().toUpperCase(),,,,2019-09-24 17:56:40,2019-09-24 17:56:40,0.008s,PASSED
println(ctiD),,,,2019-09-24 17:56:40,2019-09-24 17:56:40,0.001s,PASSED
now1 = new java.util.Date(),,,,2019-09-24 17:56:40,2019-09-24 17:56:40,0.013s,PASSED
"createdDatE = now1.format(""dd-MM-YYYY HH:mm:ss +5:30"")",,,,2019-09-24 17:56:40,2019-09-24 17:56:40,0.008s,PASSED
println(createdDatE),,,,2019-09-24 17:56:40,2019-09-24 17:56:40,0.001s,PASSED
now2 = new java.util.Date(),,,,2019-09-24 17:56:40,2019-09-24 17:56:40,0.001s,PASSED
"submittedDatE = now2.format(""dd-MM-YYYY HH:mm:ss +5:30"")",,,,2019-09-24 17:56:40,2019-09-24 17:56:40,0.002s,PASSED
println(submittedDatE),,,,2019-09-24 17:56:40,2019-09-24 17:56:40,0.003s,PASSED
"sendRequest(findTestObject(""yMobile Tracking"", [""uniqueToken"":uniquetoken, ""userId"":userid, ""createdDatE"":createdDatE, ""ctiD"":ctiD, ""submittedDatE"":submittedDatE]))",,,,2019-09-24 17:56:40,2019-09-24 17:56:41,0.329s,PASSED
"responsey = sendRequest(findTestObject(""yMobile Tracking"", [""uniqueToken"":uniquetoken, ""userId"":userid, ""createdDatE"":createdDatE, ""ctiD"":ctiD, ""submittedDatE"":submittedDatE]))",,,,2019-09-24 17:56:41,2019-09-24 17:56:41,0.289s,PASSED
slurpery = new groovy.json.JsonSlurper(),,,,2019-09-24 17:56:41,2019-09-24 17:56:41,0.003s,PASSED
resulty = slurpery.parseText(responsey.getResponseText()),,,,2019-09-24 17:56:41,2019-09-24 17:56:41,0.006s,PASSED
"println(""***************************************"")",,,,2019-09-24 17:56:41,2019-09-24 17:56:41,0.002s,PASSED
"println(""THIS IS THE RESPONSE FROM MOBILE TRAKING  TEST CASE = "" + resulty)",,,,2019-09-24 17:56:41,2019-09-24 17:56:41,0.009s,PASSED
"println(""***************************************"")",,,,2019-09-24 17:56:41,2019-09-24 17:56:41,0.001s,PASSED
