Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
SMARTINDONASIA_API_SmokeTest,,,,2019-09-04 23:35:56,2019-09-04 23:36:06,10.027s,INCOMPLETE
,,,,,,,
Test Cases/aValidateMobileNumberTest,,,,2019-09-04 23:35:56,2019-09-04 23:36:00,4.035s,PASSED
"response = sendRequestAndVerify(findTestObject(""avalidate_mobile_number""))",,,,2019-09-04 23:35:56,2019-09-04 23:36:00,3.569s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-09-04 23:36:00,2019-09-04 23:36:00,0.010s,PASSED
result = slurper.parseText(response.getResponseText()),,,,2019-09-04 23:36:00,2019-09-04 23:36:00,0.022s,PASSED
"println(""***************************************"")",,,,2019-09-04 23:36:00,2019-09-04 23:36:00,0.005s,PASSED
"println(""THIS IS THE RESPONSE FROM VALIDATEMOBILENUMBER TEST CASE = "" + result)",,,,2019-09-04 23:36:00,2019-09-04 23:36:00,0.003s,PASSED
"println(""***************************************"")",,,,2019-09-04 23:36:00,2019-09-04 23:36:00,0.002s,PASSED
value = uniqueTokenCode,,,,2019-09-04 23:36:00,2019-09-04 23:36:00,0.007s,PASSED
println(value),,,,2019-09-04 23:36:00,2019-09-04 23:36:00,0.001s,PASSED
uniquetoken = value,,,,2019-09-04 23:36:00,2019-09-04 23:36:00,0.003s,PASSED
"println(""***************************************"")",,,,2019-09-04 23:36:00,2019-09-04 23:36:00,0.002s,PASSED
"println(""UNIQ TOKEN ID IS GENARATED  = "" + uniquetoken)",,,,2019-09-04 23:36:00,2019-09-04 23:36:00,0.003s,PASSED
"println(""***************************************"")",,,,2019-09-04 23:36:00,2019-09-04 23:36:00,0.001s,PASSED
,,,,,,,
Test Cases/bValidate_OTPTest,,,,2019-09-04 23:36:00,2019-09-04 23:36:02,2.184s,PASSED
"sendRequest(findTestObject(""bvalidate_OTP"", [""uniqueToken"":uniquetoken, ""userId"":userid]))",,,,2019-09-04 23:36:00,2019-09-04 23:36:01,0.725s,PASSED
"response1 = sendRequestAndVerify(findTestObject(""avalidate_mobile_number""))",,,,2019-09-04 23:36:01,2019-09-04 23:36:02,1.147s,PASSED
slurper1 = new groovy.json.JsonSlurper(),,,,2019-09-04 23:36:02,2019-09-04 23:36:02,0.001s,PASSED
result1 = slurper1.parseText(response1.getResponseText()),,,,2019-09-04 23:36:02,2019-09-04 23:36:02,0.001s,PASSED
"println(""***************************************"")",,,,2019-09-04 23:36:02,2019-09-04 23:36:02,0.001s,PASSED
"println(""THIS IS THE RESPONSE FROM VALIDATEOTP TEST CASE = "" + result1)",,,,2019-09-04 23:36:02,2019-09-04 23:36:02,0.001s,PASSED
"println(""***************************************"")",,,,2019-09-04 23:36:02,2019-09-04 23:36:02,0.001s,PASSED
value1 = userId,,,,2019-09-04 23:36:02,2019-09-04 23:36:02,0.001s,PASSED
userid = value1,,,,2019-09-04 23:36:02,2019-09-04 23:36:02,0.001s,PASSED
"println(""***************************************"")",,,,2019-09-04 23:36:02,2019-09-04 23:36:02,0.001s,PASSED
"println(""THE USER ID IS GENARATED  = "" + userid)",,,,2019-09-04 23:36:02,2019-09-04 23:36:02,0.001s,PASSED
"println(""***************************************"")",,,,2019-09-04 23:36:02,2019-09-04 23:36:02,0.001s,PASSED
,,,,,,,
Test Cases/cInsertTripDetailsTest (MI),,,,2019-09-04 23:36:02,2019-09-04 23:36:06,3.425s,ERROR
"sendRequest(findTestObject(""bvalidate_OTP"", [""uniqueToken"":uniquetoken, ""userId"":userid]))",,,,2019-09-04 23:36:02,2019-09-04 23:36:03,0.749s,PASSED
triPID = toString().toUpperCase(),,,,2019-09-04 23:36:03,2019-09-04 23:36:03,0.001s,PASSED
println(triPID),,,,2019-09-04 23:36:03,2019-09-04 23:36:03,0.002s,PASSED
now = new java.util.Date(),,,,2019-09-04 23:36:03,2019-09-04 23:36:03,0.009s,PASSED
"tiMe = now.format(""dd:MM:YYYY-HH:mm:ss +5:30"")",,,,2019-09-04 23:36:03,2019-09-04 23:36:03,0.009s,PASSED
println(tiMe),,,,2019-09-04 23:36:03,2019-09-04 23:36:03,0.001s,PASSED
"resp2 = sendRequest(findTestObject(""insert_trip_detail"", [""uniqueToken"":uniquetoken, ""userId"":userid, ""tripid"":triPID, ""startriptime"":tiMe, ""startripLocality"":startripLocality]))",,,,2019-09-04 23:36:03,2019-09-04 23:36:04,0.840s,PASSED
slurper2 = new groovy.json.JsonSlurper(),,,,2019-09-04 23:36:04,2019-09-04 23:36:04,0.001s,PASSED
result2 = slurper2.parseText(resp2.getResponseText()),,,,2019-09-04 23:36:04,2019-09-04 23:36:04,0.020s,PASSED
"println(""***************************************
"")",,,,2019-09-04 23:36:04,2019-09-04 23:36:04,0.000s,PASSED
"println(""THIS IS THE RESPONSE FROM INSERT TRIP DETAILS  TEST CASE = "" + result2)",,,,2019-09-04 23:36:04,2019-09-04 23:36:04,0.000s,PASSED
"println(""***************************************
"")",,,,2019-09-04 23:36:04,2019-09-04 23:36:04,0.000s,PASSED
"toString().split(triPID, 0)",,,,2019-09-04 23:36:04,2019-09-04 23:36:04,0.010s,PASSED
"value2 = toString().substring(25, 61)",,,,2019-09-04 23:36:04,2019-09-04 23:36:04,0.000s,PASSED
println(value2),,,,2019-09-04 23:36:04,2019-09-04 23:36:04,0.000s,PASSED
"println(""THE TRIP iD IS   = "" + value2)",,,,2019-09-04 23:36:04,2019-09-04 23:36:04,0.000s,PASSED
"sendRequest(findTestObject(""update_trip_detail"", [""tripiD"":triPID, ""userId"":userid]))",,,,2019-09-04 23:36:04,2019-09-04 23:36:05,0.741s,PASSED
"sendRequest(findTestObject(""insert_trip_detail"", [""tripiD"":value2]))",,,,2019-09-04 23:36:05,2019-09-04 23:36:06,0.727s,PASSED
"println(""***************************************"")",,,,2019-09-04 23:36:06,2019-09-04 23:36:06,0.000s,PASSED
"println(""THIS IS THE RESPONSE FROM UPDATE TRIP DETAILS TEST CASE = "" + result3)",,,,2019-09-04 23:36:06,2019-09-04 23:36:06,0.000s,PASSED
