Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
SMARTINDONASIA_API_SmokeTest,,,,2019-09-24 21:23:46,2019-09-24 21:23:53,6.438s,INCOMPLETE
,,,,,,,
Test Cases/a.ValidateMobileNumber_Test,,,,2019-09-24 21:23:47,2019-09-24 21:23:50,3.735s,PASSED
"sendRequest(findTestObject(""aValidate Mobile Number"", [""protocal"":Endpoint]))",,,,2019-09-24 21:23:47,2019-09-24 21:23:49,2.069s,PASSED
"response = sendRequestAndVerify(findTestObject(""aValidate Mobile Number"", [""protocal"":Endpoint]))",,,,2019-09-24 21:23:49,2019-09-24 21:23:50,1.116s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-09-24 21:23:50,2019-09-24 21:23:50,0.010s,PASSED
result = slurper.parseText(response.getResponseText()),,,,2019-09-24 21:23:50,2019-09-24 21:23:50,0.022s,PASSED
"println(""***************************************"")",,,,2019-09-24 21:23:50,2019-09-24 21:23:50,0.007s,PASSED
"println(""THIS IS THE RESPONSE FROM VALIDATEMOBILENUMBER TEST CASE = "" + result)",,,,2019-09-24 21:23:50,2019-09-24 21:23:50,0.003s,PASSED
"println(""***************************************"")",,,,2019-09-24 21:23:50,2019-09-24 21:23:50,0.002s,PASSED
value = uniqueTokenCode,,,,2019-09-24 21:23:50,2019-09-24 21:23:50,0.020s,PASSED
println(value),,,,2019-09-24 21:23:50,2019-09-24 21:23:50,0.001s,PASSED
uniquetoken = value,,,,2019-09-24 21:23:50,2019-09-24 21:23:50,0.003s,PASSED
"println(""***************************************"")",,,,2019-09-24 21:23:50,2019-09-24 21:23:50,0.006s,PASSED
"println(""UNIQ TOKEN ID IS GENARATED  = "" + uniquetoken)",,,,2019-09-24 21:23:50,2019-09-24 21:23:50,0.003s,PASSED
"println(""***************************************"")",,,,2019-09-24 21:23:50,2019-09-24 21:23:50,0.003s,PASSED
,,,,,,,
Test Cases/aValidate_OTPTest,,,,2019-09-24 21:23:50,2019-09-24 21:23:51,1.026s,PASSED
"sendRequest(findTestObject(""aValidate OTP"", [""uniqueToken"":uniquetoken, ""userId"":userid]))",,,,2019-09-24 21:23:51,2019-09-24 21:23:51,0.286s,PASSED
"response1 = sendRequest(findTestObject(""aValidate Mobile Number""))",,,,2019-09-24 21:23:51,2019-09-24 21:23:51,0.414s,PASSED
